id;price;address;neighborhood/city;rooms;garage;bathroom;square_meter;type;suite;gym;balcony;hall;transaction_type;lat;long
601247;4200000;Alameda Fernão Cardim; Jardim Paulista;3;3;5;277;2;0;0;0;0;Venda;-23.5688157;-46.6533005
379950;850000;Avenida Dom Bosco; Parque Tamandaré;3;3;3;150;2;1;0;1;0;Venda;-21.7595909;-41.3385061
531824;3250000;Rua Presidente Alfonso López; Lagoa;3;2;9;220;2;1;0;0;0;Venda;;
932884;85000;Rua H; Parque D Pedro;3;1;2;95;6;1;0;0;0;Venda;-3.9061294;-38.5120618
129261;219500;Centro; Barra dos Coqueiros;1;0;1;300;8;0;0;0;0;Venda;-10.9067714;-37.034182
646245;65000;Largo da Valéria; Valéria;3;1;1;90;6;0;0;0;0;Venda;;
339120;398500;Rua Antônio Joaquim de Souza; Jardim Alvorada;3;4;2;232;6;0;0;0;0;Venda;;
91388;60000;Avenida Engenheiro David Monteiro Lino; Centro;1;0;1;600;8;0;0;0;0;Venda;;
475855;49900;Centro; Nazaré Paulista;1;0;1;600;8;0;0;0;0;Venda;-23.1824754;-46.398502
28431;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
185927;60000;Rua José Prianti Sobrinho; Centro;1;0;1;600;9;0;0;0;0;Venda;;
231496;495000;Rua José de Paula; Centro;3;2;3;146;7;0;0;0;0;Venda;-22.3520066;-47.3774423
436624;49900;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
54176;49900;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
177279;49900;Rua Marechal Deodoro; Centro;1;0;1;600;8;0;0;0;0;Venda;-9.7160207;-35.8927564
290209;49900;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
196161;29990;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
515727;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
206557;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
569430;29900;Rua Habib Tanuri; Center Ville;1;0;1;500;8;0;0;0;0;Venda;-23.3909975;-46.326398
678202;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
937982;22000;Estrada do Ouro Fino; Centro;1;0;1;500;8;0;0;0;0;Venda;-22.2941505;-46.3651907
979018;60000;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
69183;25000;Rua José Prianti Sobrinho; 415;1;0;1;500;8;0;0;0;0;Venda;;
622666;60000;Rua Marechal Deodoro; Centro;1;0;1;600;8;0;0;0;1;Venda;-9.7160207;-35.8927564
326660;29900;Rua Sergio Saleh Riman; Center Ville;1;0;1;500;8;0;0;0;0;Venda;-23.3899331;-46.3247545
443435;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
54984;29990;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
632706;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
867119;35000;Centro; Santa Isabel;1;0;1;1000;8;0;0;0;0;Venda;-15.3000401;-49.4271365
106122;60000;Rua José Prianti Sobrinho; Centro;1;0;1;600;9;0;0;0;0;Venda;;
661388;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
180691;35000;Rua Santa Isabel; Ouro Fino;1;0;1;1000;8;0;0;0;0;Venda;;
994487;25000;Rua José Prianti Sobrinho; Centro;1;0;1;500;8;0;0;0;0;Venda;;
256320;385000;Avenida Marechal Hermes da Fonseca; Bessa;3;1;2;71;2;1;0;1;0;Venda;-7.0725547;-34.8453149
773668;45000;Rua José Prianti Sobrinho; Centro;1;0;1;1000;8;0;0;0;0;Venda;;
750840;29999;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
864803;29900;Rua Albino Rodrigues Neves; Centro;1;0;1;500;8;0;0;0;0;Venda;-23.3952774;-46.327251
963847;25000;Boa Vista; Igaratá;1;0;1;500;8;0;0;0;0;Venda;-23.1618308;-46.1591984
321901;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
704073;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
780083;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
93798;198000;Rua Bancário Sérgio Guerra; Anatólia;2;1;1;76;2;1;0;1;0;Venda;-7.1501925;-34.840813
223859;25000;Rua José Prianti Sobrinho; 415;1;0;1;500;8;0;0;0;0;Venda;;
610213;55000;Recanto das Águas; Igaratá;1;0;1;600;8;0;0;0;1;Venda;;
778663;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
211219;50000;Rua Acácia; Santa Inês;1;0;1;1000;8;0;0;0;0;Venda;;
257572;35000;Estrada do Ouro Fino; Centro;1;0;1;1000;8;0;0;0;0;Venda;-22.2941505;-46.3651907
219808;49900;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
816958;399900;Rua Doutor José Maria; Encruzilhada;2;1;2;58;2;1;1;0;0;Venda;-8.0367258;-34.8946215
852872;29999;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
896369;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
852342;49900;Rua José Alvim; Centro;1;0;1;600;8;0;0;0;0;Venda;-23.1168611;-46.5537288
31661;60000;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
454216;60000;Rua Alfredo Schurig; Centro;1;0;1;600;8;0;0;0;1;Venda;-23.3056894;-45.9692904
726012;45000;Rua José Prianti Sobrinho; 415;1;0;1;1000;8;0;0;0;0;Venda;;
922526;25000;Boa Vista; Igaratá;1;0;1;500;8;0;0;0;0;Venda;-23.1618308;-46.1591984
310606;45000;Rua José Prianti Sobrinho; 415;1;0;1;1000;8;0;0;0;0;Venda;;
196112;35000;Rua Santa Isabel; Ouro Fino;1;0;1;1000;8;0;0;0;0;Venda;;
74175;35000;Centro; Santa Isabel;1;0;1;1000;8;0;0;0;0;Venda;-15.3000401;-49.4271365
314309;45000;Centro; Igaratá;1;0;1;1000;8;0;0;0;0;Venda;-23.20691;-46.154389
984503;49900;Centro; Nazaré Paulista;1;0;1;600;8;0;0;0;0;Venda;-23.1824754;-46.398502
179774;49900;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
862574;365000;Rua Leandro Barreto; Jardim São Paulo;3;1;1;58;2;1;1;0;1;Venda;-8.0802479;-34.941745
956796;424000;Rua Guido Rossini Neto; Jardim Roseira;3;2;2;130;6;1;0;0;0;Venda;;
917531;678000;Rua João Tibiriçá; Lapa;2;1;2;55;2;1;0;0;0;Venda;-23.5218211;-46.7169631
444005;49900;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
178753;60000;Centro; Piracaia;1;0;1;600;8;0;0;0;0;Venda;-22.9557202;-46.5369853
555374;49900;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
34782;35000;Estrada do Ouro Fino; Centro;1;0;1;1000;8;0;0;0;0;Venda;-22.2941505;-46.3651907
176299;35000;Rua Santa Isabel; Ouro Fino;1;0;1;1000;8;0;0;0;0;Venda;;
161360;35000;Estrada Bairro Ouro Fino; Ouro Fino;1;0;1;1000;8;0;0;0;0;Venda;;
255367;49900;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
320198;90000;Rua Francisco Monteoliva Lopes; Lagoa;1;0;1;500;8;0;0;0;0;Venda;;
621232;45000;Boa Vista; Igaratá;1;0;1;500;8;0;0;0;0;Venda;-23.1618308;-46.1591984
952628;60000;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
861516;60000;Rua Miosótis; Usina;1;0;1;500;8;0;0;0;0;Venda;;
534465;60000;Centro; Piracaia;1;0;1;600;8;0;0;0;0;Venda;-22.9557202;-46.5369853
208840;50000;Rua Acácia; Santa Inês;1;0;1;1000;8;0;0;0;0;Venda;;
98146;69999;Recanto das Águas; Igaratá;1;0;1;1000;9;0;0;0;1;Venda;;
84319;49999;Avenida Antonio de Oliveira; Rio Acima;1;0;1;1000;8;0;0;0;0;Venda;;
905378;60000;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
91142;50000;Travessa Alcebíades Fagundes; Centro;1;0;1;1000;8;0;0;0;0;Venda;;
862545;49900;Rua José Alvim; Centro;1;0;1;600;8;0;0;0;0;Venda;-23.1168611;-46.5537288
11138;45000;Rua José Prianti Sobrinho; Centro;1;0;1;1000;8;0;0;0;0;Venda;;
288297;150000;Parque Alpina; Igaratá;1;0;1;300;9;0;0;0;0;Venda;;
805732;35000;Rua Santa Isabel; Ouro Fino;1;0;1;1000;8;0;0;0;0;Venda;;
121398;60000;Rua Miosótis; Usina;1;0;1;500;8;0;0;0;0;Venda;;
773970;410010;Avenida Augusto Franco; Getúlio Vargas;3;1;2;78;2;0;0;0;0;Venda;-10.909774;-37.0662373
964044;60000;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
100698;90000;Rua Nelson Gonçalves; Chacara Itapoa;1;0;1;1000;8;0;0;0;0;Venda;;
521878;35000;Avenida Manoel Ferraz de Campos Sales; Ouro Fino;1;0;1;1000;8;0;0;0;0;Venda;;
100087;473700;Rua Constantino Abreu Araújo; Parque Yolanda;3;2;4;153;6;1;0;0;0;Venda;;
823174;1489995;Rua Aviador Severiano Lins; Boa Viagem;4;2;6;138;2;1;0;0;0;Venda;-8.1100988;-34.8942375
410522;60000;Avenida José Candido Porto; Santa Paula;1;0;1;600;8;0;0;0;0;Venda;-23.2736915;-45.9383646
978175;35000;Centro; Santa Isabel;1;0;1;1000;8;0;0;0;0;Venda;-15.3000401;-49.4271365
892883;49900;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
11591;35000;Rua Santa Isabel; Ouro Fino;1;0;1;1000;8;0;0;0;0;Venda;;
259849;49900;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
643034;35000;Estrada do Ouro Fino; Centro;1;0;1;1000;8;0;0;0;0;Venda;-22.2941505;-46.3651907
249307;530000;Avenida Boa Viagem; Boa Viagem;3;1;3;100;9;0;0;0;0;Venda;-8.1072276;-34.8878628
396529;1300000;Moema; São Paulo;3;2;3;100;9;0;0;0;0;Venda;-23.597085;-46.6628884
851215;695000;Rua Pedro Demeterco; Jardim das Américas;3;2;3;124;9;0;0;0;0;Venda;-25.4625862;-49.2292279
56394;50000;Passagem Mirandinha; Barreiro;2;1;2;70;6;0;0;0;0;Venda;-1.415475;-48.4852926
30692;249000;QR 319 Conjunto 1; Samambaia Sul;4;2;3;120;9;0;0;0;0;Venda;;
343705;680000;Avenida Nigéria; Jardim Aclimação;3;2;2;81;2;0;0;0;0;Venda;;
326215;85000;Rua H; Parque D Pedro;3;1;2;95;6;1;0;0;0;Venda;-3.9061294;-38.5120618
218442;330000;Rua Dom Diogo de Souza; Parque Dez de Novembro;3;2;2;90;6;1;0;0;0;Venda;-3.0754137;-60.0034707
341076;219500;Centro; Barra dos Coqueiros;1;0;1;300;8;0;0;0;0;Venda;-10.9067714;-37.034182
62728;240000;Rua Alvinópolis; Flores;2;2;1;58;6;0;0;0;0;Venda;-3.0526538;-60.0029219
511787;398500;Rua Antônio Joaquim de Souza; Jardim Alvorada;3;4;2;232;6;0;0;0;0;Venda;;
405895;350000;Rua Tomaz Edison; Santo Antônio;1;0;1;287;8;0;0;0;0;Venda;-30.0626699;-51.2024167
23357;60000;Avenida Engenheiro David Monteiro Lino; Centro;1;0;1;600;8;0;0;0;0;Venda;;
535825;49900;Centro; Nazaré Paulista;1;0;1;600;8;0;0;0;0;Venda;-23.1824754;-46.398502
488901;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
976508;49900;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
305520;240000;Rua Desembargador Luiz F. Cabral; Flores;2;2;1;58;6;0;0;0;0;Venda;;
726695;49900;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
193518;49900;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
970131;29990;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
230019;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
54586;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
627955;29900;Rua Big Kid; Aralú;1;0;1;500;8;0;0;0;0;Venda;;
814212;60000;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
992384;398500;Rua Antônio Joaquim de Souza; Jardim Alvorada;3;4;2;232;6;0;0;0;0;Venda;;
508184;25000;Rua José Prianti Sobrinho; 415;1;0;1;500;8;0;0;0;0;Venda;;
710905;60000;Rua Marechal Deodoro; Centro;1;0;1;600;8;0;0;0;1;Venda;-9.7160207;-35.8927564
316482;29900;Rua Sergio Saleh Riman; Center Ville;1;0;1;500;8;0;0;0;0;Venda;-23.3899331;-46.3247545
572223;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
417470;330000;Rua Dom João VI; Parque Dez de Novembro;3;2;2;90;6;1;0;0;0;Venda;;
311758;29990;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
759043;180000;Rua Coronel Augusto Fernandes Maia; José Américo de Almeida;2;1;1;59;2;1;0;0;1;Venda;-7.1695391;-34.8551519
740179;555000;Rua Francisco Rabelo Leite Neto; Atalaia;3;2;3;98;2;1;0;0;1;Venda;-10.9931682;-37.053729
224736;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
375442;35000;Centro; Santa Isabel;1;0;1;1000;8;0;0;0;0;Venda;-15.3000401;-49.4271365
763557;60000;Rua José Prianti Sobrinho; Centro;1;0;1;600;9;0;0;0;0;Venda;;
321385;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
730482;29900;Rua Habib Tanuri; Center Ville;1;0;1;500;8;0;0;0;0;Venda;-23.3909975;-46.326398
372087;555000;Rua Francisco Rabelo Leite Neto; Atalaia;3;2;3;98;2;1;0;0;1;Venda;-10.9931682;-37.053729
30943;35000;Rua Santa Isabel; Ouro Fino;1;0;1;1000;8;0;0;0;0;Venda;;
727377;25000;Rua José Prianti Sobrinho; Centro;1;0;1;500;8;0;0;0;0;Venda;;
341114;385000;Avenida Marechal Hermes da Fonseca; Bessa;3;1;2;71;2;1;0;1;0;Venda;-7.0725547;-34.8453149
293946;45000;Rua José Prianti Sobrinho; Centro;1;0;1;1000;8;0;0;0;0;Venda;;
881657;29999;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
466232;29900;Rua Albino Rodrigues Neves; Centro;1;0;1;500;8;0;0;0;0;Venda;-23.3952774;-46.327251
135832;25000;Boa Vista; Igaratá;1;0;1;500;8;0;0;0;0;Venda;-23.1618308;-46.1591984
106827;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
949857;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
733708;198000;Rua Bancário Sérgio Guerra; Anatólia;2;1;1;76;2;1;0;1;0;Venda;-7.1501925;-34.840813
476606;25000;Rua José Prianti Sobrinho; 415;1;0;1;500;8;0;0;0;0;Venda;;
45466;450000;Rua Doutor José Maria; Encruzilhada;3;1;2;62;2;1;0;1;0;Venda;-8.0367258;-34.8946215
309284;50000;Rua Acácia; Santa Inês;1;0;1;1000;8;0;0;0;0;Venda;;
53167;35000;Estrada do Ouro Fino; Centro;1;0;1;1000;8;0;0;0;0;Venda;-22.2941505;-46.3651907
237779;49900;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
85433;399900;Rua Doutor José Maria; Encruzilhada;2;1;2;58;2;1;1;0;0;Venda;-8.0367258;-34.8946215
470387;29999;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
936166;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
763063;60000;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
492816;60000;Rua Alfredo Schurig; Centro;1;0;1;600;8;0;0;0;1;Venda;-23.3056894;-45.9692904
852422;25000;Boa Vista; Igaratá;1;0;1;500;8;0;0;0;0;Venda;-23.1618308;-46.1591984
37921;360000;Rua Altair Nunes; Parque Dez de Novembro;3;2;1;85;6;0;0;0;0;Venda;-3.0901455;-60.017372
485935;45000;Rua José Prianti Sobrinho; 415;1;0;1;1000;8;0;0;0;0;Venda;;
285249;320000;Rua Camboatá; Potecas;2;2;2;65;8;0;0;1;0;Venda;;
337925;35000;Rua Santa Isabel; Ouro Fino;1;0;1;1000;8;0;0;0;0;Venda;;
751080;35000;Centro; Santa Isabel;1;0;1;1000;8;0;0;0;0;Venda;-15.3000401;-49.4271365
563350;399000;Rua José Hipólito Cardoso; Boa Viagem;3;1;3;59;9;0;0;0;0;Venda;-8.1409775;-34.909062
813069;45000;Centro; Igaratá;1;0;1;1000;8;0;0;0;0;Venda;-23.20691;-46.154389
951318;49900;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
154678;365000;Rua Leandro Barreto; Jardim São Paulo;3;1;1;58;2;1;1;0;1;Venda;-8.0802479;-34.941745
899766;29900;Avenida Marechal Castelo Branco; Jardim Rincão;1;0;1;500;8;0;0;0;0;Venda;-23.4005856;-46.3200394
573368;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
698991;424000;Rua Guido Rossini Neto; Jardim Roseira;3;2;2;130;6;1;0;0;0;Venda;;
383420;49900;Rua José Alvim; Centro;1;0;1;600;8;0;0;0;0;Venda;-23.1168611;-46.5537288
403455;49900;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
794647;60000;Centro; Piracaia;1;0;1;600;8;0;0;0;0;Venda;-22.9557202;-46.5369853
37681;49900;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
554431;0;Rua Tenente Pantaleão da Paixão; Treze de Maio;2;1;2;104;2;1;0;0;0;Venda;-7.1134215;-34.8620137
137186;35000;Estrada do Ouro Fino; Centro;1;0;1;1000;8;0;0;0;0;Venda;-22.2941505;-46.3651907
22524;260000;Rua Veneza; Centro;2;1;1;54;9;1;0;1;1;Venda;-22.8749828;-47.2317241
793572;35000;Rua Santa Isabel; Ouro Fino;1;0;1;1000;8;0;0;0;0;Venda;;
232109;45000;Rua José Prianti Sobrinho; 415;1;0;1;1000;8;0;0;0;0;Venda;;
128270;90000;Avenida das Linhas; Jardim Califórnia;1;0;1;1000;9;0;0;0;0;Venda;-23.2667433;-45.9405582
383162;35000;Estrada Bairro Ouro Fino; Ouro Fino;1;0;1;1000;8;0;0;0;0;Venda;;
541695;730000;Avenida das Letras; Loteamento Villa Branca;3;2;2;97;5;1;0;0;0;Venda;;
992842;49900;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
961560;90000;Rua Francisco Monteoliva Lopes; Lagoa;1;0;1;500;8;0;0;0;0;Venda;;
601862;45000;Boa Vista; Igaratá;1;0;1;500;8;0;0;0;0;Venda;-23.1618308;-46.1591984
401861;60000;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
917001;60000;Centro; Piracaia;1;0;1;600;8;0;0;0;0;Venda;-22.9557202;-46.5369853
276208;50000;Rua Acácia; Santa Inês;1;0;1;1000;8;0;0;0;0;Venda;;
187521;69999;Recanto das Águas; Igaratá;1;0;1;1000;9;0;0;0;1;Venda;;
57324;155000;Rua D; Conjunto Jacaraípe;3;1;2;60;2;0;0;0;0;Venda;-20.1592696;-40.1878273
925894;60000;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
499215;50000;Travessa Alcebíades Fagundes; Centro;1;0;1;1000;8;0;0;0;0;Venda;;
114010;460000;Pousada Del Rey; Igarapé;3;4;1;180;6;0;0;0;0;Venda;-20.0453488;-44.3231178
449092;310000;Rua Araua; Parque Jandaia;5;2;3;125;6;0;0;1;0;Venda;;
906807;150000;Parque Alpina; Igaratá;1;0;1;300;9;0;0;0;0;Venda;;
742632;35000;Rua Santa Isabel; Ouro Fino;1;0;1;1000;8;0;0;0;0;Venda;;
649793;60000;Rua Miosótis; Usina;1;0;1;500;8;0;0;0;0;Venda;;
987620;410010;Avenida Augusto Franco; Getúlio Vargas;3;1;2;78;2;0;0;0;0;Venda;-10.909774;-37.0662373
704082;430000;Rua Tupi; Ceramica;2;2;2;69;9;0;0;0;0;Venda;-23.6238882;-46.5740598
148119;990000;Rua Ângelo Varela; Tirol;4;3;5;152;2;1;0;1;0;Venda;-5.7968987;-35.1992853
724899;442000;Rua Fernando de Noronha; Santa Cândida;1;0;1;156;8;0;0;0;0;Venda;-25.3797705;-49.2395129
